url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Paibon-Development-Co-Ltd-/1X087ECI,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",2014.0,"Baby Care & Nursery, Bags, Handbags & Accessories, Building Materials & Supplies, Consumer Electronics, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Hand Tools, Hardwares (Tools & Parts), Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery Parts & Tools, Parts, Electrical Electronic Supplies, Sports Supplies","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 5,000,000 - 9,999,999","Paibon, Ainicia ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 Zhonglian Tianrun - (N/A) - 04 Mar 2022 CE CTS - (N/A) - 09 Jan 2022 RoHS BST - (N/A) - 18 Aug 2022 View details Factory & Facility Research & Development Quality Control",Mr Nick Chen,Sales Manager,"No.37-1, Industrial Avenue Banfu Town Zhongshan, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Qindao-Electric-Appliance-Co-Ltd-/1X077S7H,"Exporter, Manufacturer","Qingdao, Shandong, Chinese Mainland",2000.0,"Home Appliances, Homeware & Lifestyle Essentials","Central & South America, Japan, North America, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 500,000 - 999,999",,Mr Cathy Gai,Manager,"No.27 Liaoheyi Road, Jimo, Qingdao, Qingdao, 266200, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SNDWAY-TECHNOLOGY-GUANGDONG-CO-LTD-/1S00OJXQX,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",2010.0,"Consumer Electronics, Environmental Protection, Hand Tools, Hardwares (Tools & Parts), Optical Equipment, Parts, Electrical Electronic Supplies, Scientific, Testing & Laboratory Equipments, Sports Supplies","Eastern Europe, Middle East, North America",201 - 500,"US$ 5,000,000 - 9,999,999","SNDWAY OEM/ODM SERVICE FAST DELIVERY QUALITY ASSURANCE Certificate Name Issued By Certificate Type Valid Date ISO 9001 Guangdong Quality Testing CTC Certification Co.,Ltd, ISO (others) 09 Jan 2024 - 08 Jan 2027 ISO 45001 Guangdong Quality Testing CTC Certification Co., Ltd. ISO 45001 09 Jun 2023 - 08 Jun 2026 ISO 14001 Guangdong Quality Testing CTC Certification Co., Ltd. ISO 14001 09 Jun 2023 - 08 Jun 2026 FCC SW-6210 Shenzhen BST Technology Co.,Ltd. Others 15 Jun 2018 - (N/A) IP54 SW-6210 Shenzhen BST Technology Co.,Ltd. Others 10 Jul 2018 - (N/A) Show More View details Factory & Facility Research & Development Sndway in PGA Show Sndway in EISENWARENMESSE Sndway in chintergeo Sndway in 2025IWA SHOW Sndway in 137th Canton Fair Sndway in 37th Control SNDWAY CATALOG SNDWAY-OUTDOOR RANGEFINDER TELESCOPE COLLECTION2025",Ms Echo Zhao,Foreign Sales Manager,"Sndway Science & Technology Industrial Park, 58 Tuanjie Road, Humen Town, Dongguan City, Guangdong Province China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-SNT-Electronic-Technology-Co-Ltd-/1S00P3GDH,"Exporter, Manufacturer","Foshan, Guangdong, Chinese Mainland",2019.0,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies","Eastern Europe, North America, Scandinavia, Western Europe, Worldwide",51 - 100,,SNT LGF Fiber Optic Backlighting View details Factory & Facility Research & Development Quality Control,Ms Grace Chen,,"402, 4th Floor, Building 1, No. 4 Hongye Avenue, Leping Town",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Lula-Plastic-Products-Co-Ltd-/1S00NKXXC,,Chinese Mainland,,Personal Care,,,,,Jianhua Tu,,"4th Floor, Jincheng Building Pumeng District, Guangyi Street, Chenghai Shantou, Guangdong China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Green-L-Photographic-Equipment-Co-Ltd-/1X0A0WNP,"Exporter, Manufacturer","Shaoxing, Zhejiang, Chinese Mainland",2007.0,"Consumer Electronics, Optical Equipment",,,,,Ms Kelly Sun,Foreign Business Manager,"266 Baifeng Road, Fenghui Town, Shangyu, Shaoxing City, Zhejiang Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHENZHEN-ZFX-TECHNOLOGY-CO-LTD/1X0AH8IU,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2008.0,Consumer Electronics,,,,,Ms Eva Zhang,Sales,"2/F., Building B Yicheng Industrial Park, Tiegang Village Xixiang Town, Shenzhen, Guangdong China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Ainisi-Technology-Co-Ltd/1S00OA0O0,"Manufacturer, Others","Shenzhen, Guangdong, Chinese Mainland",2014.0,Consumer Electronics,"Eastern Europe, Hong Kong, Japan, Scandinavia, Western Europe",201 - 500,"US$ 5,000,000 - 9,999,999",TOPREK,Ms Lisa Lee,Sales Manager,"No. A45, Fucheng Ao New Industrial Park, Pinghu Community, Longgang District, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Aunen-Technology-Limited/1S00O9OVR,"Exporter, Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",2018.0,Consumer Electronics,"Australasia, Eastern Europe, Middle East, North America, Western Europe",101 - 200,"US$ 50,000,000 - 99,999,999",AuNen,Mr Damien Zeng,CEO,"171 Gong Chang Roas Security Tech. (China) Ind'l. Pk, Guangming GuangDong China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Cisbo-Technology-Co-Ltd-/1X076UA8,"Exporter, Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",2003.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Automobile Security & Safety","Central & South America, Eastern Europe, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999",CISBO ODM OEM OE Supplier R & D High Level Production Ability Certificate Name Issued By Certificate Type Valid Date IATF 16949:2016 URS IATF16949 25 Sep 2023 - 24 Sep 2026 ISO9001:2015 UCC ISO 9001 22 Jul 2021 - 21 Jul 2024 CE BCTC Others 01 Sep 2022 - 02 Sep 2025 View details Factory & Facility Research & Development Quality Control,Ms Joan Liu,Manager,"3/F, Building A4, Silicon Valley, Digital Industry Park, Dafu Industrial Estate, GuanGuang Road, GuanLan, Bao'an District, Shenzhen, Guangdong 518110, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-D-fast-Technology-Co-Ltd-/1X0ABNOF,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2014.0,Consumer Electronics,"Australasia, Eastern Europe, Japan, Korea, North America, Western Europe",51 - 100,"US$ 100,000 - 249,999 ODM OEM bluetooth earphone making Certificate Name Issued By Certificate Type Valid Date BSCI Summary Audit Report - - - ISO9001 certificate of registration - - -",,Ms Abby Ma,Manager,"A301, Gangyi Factory, No.27 Baolong 1st Road, Lianhe Industrial Park, Nanyue Community, Baolong Street, Longgang District, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Eigday-Heating-Limited/1X099839,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2006.0,"Bags, Handbags & Accessories, Clothing/ Garments, Consumer Electronics, Fashion Accessories, Fashion, Eyewear & Accessories, Health Care & Medical Supplies, Health, Beauty and Baby Care, Homeware & Lifestyle Essentials, Shoes & Accessories, Socks, Legwears & Hosiery, Sports Supplies","Japan, Korea, North America, Western Europe, Worldwide",101 - 200,"US$ 10,000,000 - 49,999,999",Savior ODM OEM Brand Inventory Certificate Name Issued By Certificate Type Valid Date CE for heated products - - - CE certificate for battery - - - CE for controllers - - - UL 964 for heated gloves STL - - UL for heated socks STL - - Show More View details Factory & Facility Research & Development Quality Control,Mr Xuehui Zeng,CEO,"Room 1603 to Room 1606,16F., Building A, Zhongsheng Expo Habor Building Fuyong, Bao'an, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Electrotec-Business-Limited/1S00ON4M2,,Chinese Mainland,,"Clothing/ Garments, Fashion Accessories, Personal Care",,,,,Yolanda Liu,,"801-7,Block E, LongJing Technolgy No. 335, Bulong Road, Bantian, Longgang, Shenzhen,Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Forange-Technology-Co-Ltd/1S00OGF49,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",2020.0,Consumer Electronics,,101 - 200,"US$ 1,000,000 - 4,999,999","Forange Customized battery OEM ODM Certificate Name Issued By Certificate Type Valid Date IS0 9001 Shenzhen Modi international testing certification Co., Ltd ISO 9001 31 Mar 2023 - 31 Mar 2026 ISO14001 Shenzhen Modi international testing certification Co., Ltd ISO 14001 31 Mar 2023 - 31 Mar 2026 View details Factory & Facility",Miss Anne Hu,Sales,Tian Cyber Park 3A Longgang district Shenzhen China,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Goldgood-Instrument-Limited/1S00OU4PT,,Chinese Mainland,,"Gifts / Souvenirs, Home Appliances, Homeware & Lifestyle Essentials",,,,,Ms Joerica Ou,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Guijin-Technology-Co-Ltd/1X0AWRFC,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",2019.0,"Consumer Electronics, Parts, Components & Electrical Supplies","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Taiwan, Western Europe",101 - 200,"US$ 10,000,000 - 49,999,999",GJTL,Ms Lynn LV,GM Assistant,"3rd Floor,72 Building, Songxin Industrial, Hongxing Community, Songgang Street, Baoan, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-HongTian-Electronics-Co-Ltd-/1S00O8N5Y,"Exporter, Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",,"Consumer Electronics, Gift Sets, Gifts / Souvenirs, Office Equipment, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies Manufacturer of USB Hub Audio Cables usb c hub Laptop Docking station SD TF Card Reader Supplier for LENOVO Supplier for Xiaomi Laptop Stand Certificate Name Issued By Certificate Type Valid Date ISO 9001 DCI certification service ISO 9001 12 Jul 2022 - (N/A) Vertified Supplier Certificate TUV Others 18 Oct 2022 - (N/A) View details Factory & Facility",,,,,Ms Lisa Xia,,"Huafeng Guantian Science& Technology Park, Guantian Community, Shiyan Street, Bao'an District, Shenzhen",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Hongyuxin-Electronic-Technology-Co-Ltd/1X0AH8JT,,Chinese Mainland,,"Consumer Electronics, Office Equipment, Optical Equipment, Stationery",,,,,Jason Yang,,"Rm 204, Mazu Road, Songbai Community, Henggang. Longgung, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Jumaoyuan-Science-And-Technology-Co-Ltd-/1X097Y7Z,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",,,,,,,Ms Chelsea Mo,Sales,"Floor 6, Building G, No. 1 Guanlong Industrial Zone, Nanshan District, Shenzhen, Guangdong, 518055, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kids-Bud-Industries-Co-Ltd/1X03W4L3,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",1999.0,"Arts & Crafts, Consumer Electronics, Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Office Equipment, Optical Equipment, Stationery, Toy Vehicles","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999",K&B ODM OEM,Ms Sophia Zhong,Sales Mananger,"33 Xinyuan Industrial District, Xin Mu Village, Pinghu, Longgang District, Shenzhen 518111, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-LX-Electronics-Company-Limited/1S00O5NUV,,Chinese Mainland,,"Consumer Electronics, Parts, Electrical Electronic Supplies, Telecommunication",,,,,Ms JO WEN,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Loveka-Technology-Co-Ltd/1S00OIRVO,,Chinese Mainland,,Personal Care,,,,,Ms Susan Deng,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Morrison-Electronics-Co-Limited/1X0B3GM2,,Chinese Mainland,,Consumer Electronics,,,,,Judy XIAO,Marketing manager,"Floor 5, Buiding B, Shenzhen, Guangdong",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Phenitech-Technology-Co-Ltd-/1X0AIWFX,,Chinese Mainland,,"Consumer Electronics, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care",,,,,Huafeng Zhang,sales manager,"No. 1807, Sangtai Building, Xili University High-Tech Park, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Sonida-Digital-Technology-Co-Ltd/1S00OSMYK,,Chinese Mainland,,Gifts / Souvenirs,,,,,Chen Vincent,,"6F./3F-B., Building B, 6F., Building D, Zhengchang Jian'an Road, Zhancheng Community, Fuhai street, Bao'an District, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Xinlingnan-Electronic-Technology-Co-Ltd/1S00NKN41,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2005.0,"Consumer Electronics, Lights",Worldwide,51 - 100 R&D Capabilities Production View details Factory & Facility Research & Development Quality Control,,,Mr Hanlong Zhao,,"Room 201 Building 3,Shifeng Industrial park,Pinghu Street Longgang District,Shenzhen City, Guangdong Province China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Yccfan-Technology-Co-Ltd/1X088L72,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2006.0,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date ISO9001_2008\CE\UL\TUV\CCC - - -",,Mr Chris Huang,Sales Manager,"Block 1, Jinshan Industrial Park, 375 Guangshen Road, Baoan District, Shenzhen, Guangdong, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Ante-Electrical-Appliance-Co-Ltd/1X0865PW,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2010.0,"Beauty Supplies, Consumer Electronics, Health, Beauty and Baby Care, Personal Care","Central & South America, Eastern Europe, Japan, Middle East, North America, Scandinavia, Western Europe",51 - 100,"US$ 1,000,000 - 4,999,999",Jante ODM OEM Certificate Name Issued By Certificate Type Valid Date BSCI amfori BSCI 15 Aug 2022 - 26 Aug 2023 View details Factory & Facility Research & Development Quality Control,Ms Amy Sun,Sales Manager,"Economic & Technological Development Zone Wenzhou, China No.969, 2nd Avenue,Binhai Park WENZHOU, WENZHOU,CHINA",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Langbo-Industrial-Co-Ltd-/1S00OLB4D,Manufacturer,"Wenzhou, Zhejiang, Chinese Mainland",2004.0,"Beauty Supplies, Homeware & Lifestyle Essentials, Personal Care",Worldwide,101 - 200,"US$ 100,000,000 - 249,999,999 OEM ODM wholesale View details Factory & Facility Research & Development Quality Control",,Ms weishan Wu,,"251, Exing Road, Nanbaixiang Sub-District,",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Unique-Technology-Co-Ltd-/1S00OGMCE,Manufacturer,"Xiamen, Fujian, Chinese Mainland",,Automobile Security & Safety,"Central & South America, Eastern Europe, Korea, North America, Scandinavia, Southeast Asia, Western Europe",26 - 50,"US$ 500,000 - 999,999",Unitech Strong R&D team Bespoke service Professinonal customer service Strict quality control Complete quality system Cutting-dege products Certificate Name Issued By Certificate Type Valid Date CE BACL Others 23 Feb 2024 - 22 Feb 2027,Ms Rebecca Wu,Manager,"4/F, No. 672 Qiaoying Road, Jimei , Xiamen, Fujian, 361021, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yuyao-Xiangteng-Electrical-Appliance-Co-Ltd-/1S00NU1HK,Manufacturer,"Ningbo, Zhejiang, Chinese Mainland",2010.0,"Beauty Supplies, Home Appliances, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Personal Care",,101 - 200,"US$ 5,000,000 - 9,999,999 Certificate Name Issued By Certificate Type Valid Date ISO9001 ztc - (N/A) - 28 Feb 2022 View details Factory & Facility Research & Development Quality Control meeting room office presentation room building",,Ms Cher Li,Marketing person,"No. 8, Weisi Rd., Simen Town, Yuyao, Ningbo, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Jinbo-Electron-Co-Ltd/1X00OBMH,Manufacturer,"Taizhou, Jiangsu, Chinese Mainland",1984.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics, Telecommunication","Eastern Europe, Middle East, North America, Southeast Asia, Western Europe",201 - 500,"US$ 5,000,000 - 9,999,999 ODM OEM View details Factory & Facility",,Mr Ang Lin,Sales Vice Manager,"Jinqing Development Area, Luqiao, Taizhou, Zhejiang, Taizhou, 318058, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHUHAI-MEGAIN-TECHNOLOGY-CO-LTD/1X0AJO9R,"Exporter, Manufacturer","Zhuhai, Guangdong, Chinese Mainland",,,,,,,Ms Cherry Kwong,Sales Manager,"3/F, Building A, No.115, Huawei Road, Zhuhai City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhangzhou-Huayi-Electronics-Co-Ltd/1X006LZA,"Exporter, Manufacturer","Zhangzhou, Fujian, Chinese Mainland",2001.0,"Automobile & Transport, Automobile Parts & Accessories, Parts, Components & Electrical Supplies, Scientific, Testing & Laboratory Equipments",Worldwide,201 - 500,"US$ 250,000 - 499,999",HAOYUE ODM OEM Certificate Name Issued By Certificate Type Valid Date CE - - - View details Factory & Facility,Miss Chen Zhizhong,General Manager,"Jinfeng Ind'l Zone, Zhangzhou, Fujian, China China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHEJIANG-HAIYAN-ELECTRIC-CABLE-CO-LTD-/1X07LHBA,"Exporter, Manufacturer","Jiaxing, Zhejiang, Chinese Mainland",,"Consumer Electronics, Parts, Components & Electrical Supplies, Telecommunication View details Factory & Facility",,,,,Mr Guofeng Zhang,,"1351#, PROVINCE HIGHWAY 01#, HAIYAN, JIAXING, ZHEJIANG, 314300 CHINA China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Nice-Forya-Technology-Co-Ltd-/1S00OP0RR,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2023.0,Beauty Supplies,"Africa, Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Western Europe",,,,Ms Rachel Li,CEO,"FL6, Tianrun Mansion, #458 ShanghuiRd, Ouhai District, Wenzhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Zchance-Electric-Appliances-Co-Ltd-/1S00OGQLJ,"Exporter, Manufacturer, Wholesaler","Zhongshan, Guangdong, Chinese Mainland",2019.0,"Environmental Protection, Home Appliances, Homeware & Lifestyle Essentials","Japan, Korea, North America, Worldwide",51 - 100,"US$ 10,000,000 - 49,999,999 Integrated humidifier Top filling humidifier Certificate Name Issued By Certificate Type Valid Date ISO 9001 ZTZL(Beijing) Certification Center Co., Ltd ISO 9001 01 Dec 2020 - (N/A) View details Factory & Facility",,Mr Aaron zhang,,"4F-2,No.122,YuLong Third Road,XiaoLanTown, ZhongShan, Guangdon",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Beautymark-Co-Ltd-/1S00OR5SJ,,Chinese Mainland,,Personal Care,,,,,Ms Daisy Liang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Eagle-Electrical-Co-Ltd/1X08FSYQ,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",2009.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",,,,,Mr Vincent Tan,General Manager,"No.36, Nanyuan Road, Shiqi District, Zhongshan City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Hyperda-Technology-Co-Ltd-/1S00OA1OZ,,Chinese Mainland,,"Consumer Electronics, Environmental Protection, Gifts / Souvenirs, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Scientific, Testing & Laboratory Equipments, Toy Sporting Goods",,,,,Sha Li,,528400 3F Torch Industrial Development Zone 4 Minyuan Road Dongli Zhongshan Guangdong China,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Protostar-Optoelectronic-Co-Ltd-/1X0872L9,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",2007.0,"Consumer Electronics, Environmental Protection, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights","Australasia, North America, Western Europe",201 - 500,"US$ 500,000 - 999,999",,Ms - Chen,Manager,"No.6.Fuheng Dong Road, Yongxing Ind. Zone, Henglan Town, Zhongshan, Guangdong, Zhongshan",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GRAND-QIN-TRADE-CO-LIMITED/1S00OM6Y0,Private Individual,Hong Kong,1991.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Middle East, North America, Scandinavia, Southeast Asia, Western Europe",501 - 1000,"US$ 50,000,000 - 99,999,999",,Mr Valery Lee,,"Room 02, 21st Floor, Shek Kwan Commercial Building, 38 Bi Street, Yau Ma Tei, Kowloon",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Richen-Industrial-H-K-Limited/1X06G7F0,,Hong Kong,,Consumer Electronics,,,,,Pauline _,Sales Manager,"Flat M, 4/F, Continental Mansion, 300 King's Road, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Changing-International-Company-Limited/1X09E866,,Hong Kong,,"Consumer Electronics, Gifts / Souvenirs",,,,,Gallery Lee,Secretary,"Flat 218, 2/F, Mirror Tower, 61 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/COMFORT-ELECTRICAL-INDUSTRIAL-LIMITED/1S00OXOHX,,Hong Kong,,Home Appliances,,,,,Mr YU ZHENG,,,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Green-Power-One-Co-Limited/1X0AXQDH,,Hong Kong,,Consumer Electronics,,,,,Paul Ding,Manager,"9/F, Richmond Comm Bldg, 109 Argyle St, Mong Kok, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Donghuang-Toys-Co-Ltd-/1S00OEMNH,,Hong Kong,,Toy Vehicles,,,,,Mr shuhuang Ling,,,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fusonic-Limited/1X0A0V78,Exporter,Hong Kong,,"Consumer Electronics, Gifts, Toys & Sports Supplies",,,,,Miss MIN HO,,"No.C, 16/F, Chinaweal Ctr, 414-424 Jaffe Rd, Wan Chai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ginfax-Development-Ltd/1X000OBP,Manufacturer,Hong Kong,1990.0,"Consumer Electronics, Home Products, Lights & Constructions",Worldwide,,"US$ 10,000,000 - 49,999,999","AINOVATE, VINOMAX ODM OEM View details Factory & Facility",Mr Wilson Wang,Designer,"Unit 10-12, 13/F., Block A, M.P. Industrial Centre, 18 Ka Yip Street, Chai Wan, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Glucose-Product-Limited/1X0A0UXL,"Exporter, Manufacturer",Hong Kong,2016.0,Consumer Electronics,,,,,Mr Ben Wong,Director,"Flat 3906, Blk 2, 39/F, Metroplaza 223 Hing Fong Road , Kwai Chung, N. T. Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-BAYBSENSE-LIMITED/1S00OZQ4Y,Manufacturer,Hong Kong,,Consumer Electronics,,,,babysense,Ms Wanng Amy,,"Room 02, 21st Floor, Hip Kwan Commercial Building, 38 Pik Street, Yau Ma Tai, Kowloon, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Stelang-Electric-Appliance-Limited/1X09Y4CC,,Hong Kong,,"Consumer Electronics, Home Appliances",,,,,Florance Tan,,"Unit 2106, 21st Floor, Technology Plaza, King's Road, North Point, Hong kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HongKong-Smiled-Technology-Co-Limited/1X0F05L0,,Hong Kong,,,,,,,Dr Huan Luo,,"Rm. 1402-6 Easey Comm. Bldg. 253-261 Hennessy Rd. Wanchai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ides-development-company-limited/1X07VFUX,Wholesaler,Hong Kong,,"Consumer Electronics, Home Appliances",,,,,Mr Roberto Stefanoni,CEO,"Unit 18, 13/F, New Tech Plaza San Po Kong 34, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiashan-Chengrun-Audio-Co-Limited/1S00OD5M1,,Hong Kong,,,,,,,Xing Gong,,"Room 209, 2/F, Kam Foo Industrial Building, No. 30-38 Lam Tin Street, Kwai Chung, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kingsen-Hong-Kong-Electronics-Co-Ltd/1X03OALL,,Hong Kong,,,,,,,Mr Jie Qui,,,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LANBO-INTERNATIONAL-INDUSTRIAL-CO-LIMITED/1S00O9OBF,,Hong Kong View details Factory & Facility,,,,,,,Mr Haishen Jiang,,,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MAXFUTURE-ELECTRONIC-CO-LIMITED/1S00OYBDM,,Hong Kong,,,,,,,Howard Ho,Manager,"Office 3A, 12/F, Kaiser Centre, No.18 Centre Street, Sai Ying Pun, Hong Kong",Hong Kong
